country	year	hbv_deaths_num	hbv_diagnosed_num	hbv_diagnosis_rate_pct	hbv_livingwith_num	hbv_new_infections_num	hbv_prevalence_hbsag_pct	hbv_prevalence_pct	hbv_treatment_num	hbv_treatment_rate_diagnosed_pct	hbv_treatment_rate_infected_pct	hbv_vaccine_hepb3_coverage_pct	hcv_deaths_num	hcv_diagnosed_num	hcv_diagnosis_rate_pct	hcv_livingwith_num	hcv_new_infections_num	hcv_prevalence_pct	hcv_treatment_cumulative_num	hcv_treatment_rate_diagnosed_pct
AFG	2000											0.0								
AFG	2001											0.0								
AFG	2002											0.0								
AFG	2003											0.0								
AFG	2004											0.0								
AFG	2005											0.0								
AFG	2006											0.0								
AFG	2007											63.0								
AFG	2008											64.0								
AFG	2009											63.0								
AFG	2010											66.0								
AFG	2011											68.0								
AFG	2012											67.0								
AFG	2013											64.0								
AFG	2014											62.0								
AFG	2015						0.8					64.0								
AFG	2016											66.0								
AFG	2017											64.0								
AFG	2018											68.0								
AFG	2019											65.0								
AFG	2020						0.9450000000000001					61.0								
AFG	2021											55.0								
AFG	2022	1613.0	85658.0	11.0	748800.0	5225.0		1.8	17093.0	20.0	2.0	58.0	784.0	27779.0	14.0	211999.0	5781.0	0.2	2838.0	9.0
AFG	2023											60.0								
AFG	2024											59.0								
AGO	2000											0.0								
AGO	2001											0.0								
AGO	2002											0.0								
AGO	2003											0.0								
AGO	2004											0.0								
AGO	2005											0.0								
AGO	2006											0.0								
AGO	2007											43.0								
AGO	2008											45.0								
AGO	2009											47.0								
AGO	2010											49.0								
AGO	2011											50.0								
AGO	2012											52.0								
AGO	2013											54.0								
AGO	2014											55.0								
AGO	2015						7.15					57.0								
AGO	2016											59.0								
AGO	2017											58.0								
AGO	2018											67.0								
AGO	2019											64.0								
AGO	2020						7.385					59.0								
AGO	2021											55.0								
AGO	2022	14992.0	73091.0	3.0	2715233.0	51873.0		7.6	7551.0	10.0	0.0	54.0	1132.0	24227.0	13.0	182952.0	5443.0	0.5	11.0	0.0
AGO	2023											66.0								
AGO	2024											64.0								
ALB	2000											96.0								
ALB	2001											96.0								
ALB	2002											96.0								
ALB	2003											97.0								
ALB	2004											99.0								
ALB	2005											98.0								
ALB	2006											98.0								
ALB	2007											98.0								
ALB	2008											99.0								
ALB	2009											98.0								
ALB	2010											99.0								
ALB	2011											99.0								
ALB	2012											99.0								
ALB	2013											99.0								
ALB	2014											99.0								
ALB	2015						5.3500000000000005					99.0								
ALB	2016											99.0								
ALB	2017											99.0								
ALB	2018											99.0								
ALB	2019											99.0								
ALB	2020						3.89					98.0								
ALB	2021											98.0								
ALB	2022	691.0	7385.0	4.0	185474.0	90.0		6.5	186.0	3.0	0.0	97.0	102.0	4319.0	33.0	21012.0	363.0	0.9	4152.0	50.0
ALB	2023											97.0								
ALB	2024											97.0								
AND	2000											84.0								
AND	2001											84.0								
AND	2002											84.0								
AND	2003											81.0								
AND	2004											77.0								
AND	2005											79.0								
AND	2006											84.0								
AND	2007											91.0								
AND	2008											97.0								
AND	2009											96.0								
AND	2010											96.0								
AND	2011											99.0								
AND	2012											97.0								
AND	2013											94.0								
AND	2014											95.0								
AND	2015						0.35					94.0								
AND	2016											94.0								
AND	2017											98.0								
AND	2018											98.0								
AND	2019											98.0								
AND	2020						0.23500000000000001					98.0								
AND	2021											98.0								
AND	2022	2.0	116.0	31.0	376.0	0.0		0.5	35.0	30.0	9.0	96.0	2.0	119.0	68.0	241.0	3.0	0.3	150.0	57.0
AND	2023											97.0								
AND	2024											97.0								
ARE	2000											92.0								
ARE	2001											92.0								
ARE	2002											92.0								
ARE	2003											92.0								
ARE	2004											92.0								
ARE	2005											92.0								
ARE	2006											92.0								
ARE	2007											92.0								
ARE	2008											92.0								
ARE	2009											93.0								
ARE	2010											94.0								
ARE	2011											95.0								
ARE	2012											96.0								
ARE	2013											98.0								
ARE	2014											99.0								
ARE	2015						0.35					99.0								
ARE	2016											99.0								
ARE	2017											98.0								
ARE	2018											99.0								
ARE	2019											98.0								
ARE	2020						0.28					91.0								
ARE	2021											95.0								
ARE	2022	518.0	2294.0	3.0	84818.0	25.0		0.9	44.0	2.0	0.0	95.0	396.0	75679.0	47.0	165254.0	7168.0	1.5	2533.0	3.0
ARE	2023											96.0								
ARE	2024											93.0								
ARG	2000											0.0								
ARG	2001											0.0								
ARG	2002											66.0								
ARG	2003											90.0								
ARG	2004											94.0								
ARG	2005											88.0								
ARG	2006											84.0								
ARG	2007											85.0								
ARG	2008											90.0								
ARG	2009											94.0								
ARG	2010											94.0								
ARG	2011											91.0								
ARG	2012											91.0								
ARG	2013											94.0								
ARG	2014											94.0								
ARG	2015						0.05					94.0								
ARG	2016											92.0								
ARG	2017											86.0								
ARG	2018											86.0								
ARG	2019											83.0								
ARG	2020						0.14500000000000002					74.0								
ARG	2021											81.0								
ARG	2022	250.0	33583.0	43.0	78142.0	152.0		0.2	2033.0	6.0	3.0	84.0	2526.0	12213.0	8.0	293845.0	875.0	0.7	13827.0	55.0
ARG	2023											66.0								
ARG	2024											75.0								
ARM	2000											55.0								
ARM	2001											69.0								
ARM	2002											91.0								
ARM	2003											93.0								
ARM	2004											91.0								
ARM	2005											91.0								
ARM	2006											78.0								
ARM	2007											85.0								
ARM	2008											89.0								
ARM	2009											93.0								
ARM	2010											94.0								
ARM	2011											95.0								
ARM	2012											95.0								
ARM	2013											95.0								
ARM	2014											93.0								
ARM	2015						1.2					94.0								
ARM	2016											94.0								
ARM	2017											94.0								
ARM	2018											92.0								
ARM	2019											92.0								
ARM	2020						0.93					92.0								
ARM	2021											93.0								
ARM	2022	185.0	3644.0	15.0	23704.0	19.0		0.8	100.0	3.0	0.0	96.0	319.0	6612.0	54.0	20745.0	48.0	0.7	10499.0	63.0
ARM	2023											94.0								
ARM	2024											94.0								
ATG	2000											0.0								
ATG	2001											96.0								
ATG	2002											99.0								
ATG	2003											99.0								
ATG	2004											97.0								
ATG	2005											99.0								
ATG	2006											99.0								
ATG	2007											97.0								
ATG	2008											98.0								
ATG	2009											98.0								
ATG	2010											98.0								
ATG	2011											99.0								
ATG	2012											98.0								
ATG	2013											99.0								
ATG	2014											99.0								
ATG	2015						0.8					99.0								
ATG	2016											92.0								
ATG	2017											95.0								
ATG	2018											95.0								
ATG	2019											99.0								
ATG	2020						0.64					95.0								
ATG	2021											92.0								
ATG	2022	5.0	97.0	7.0	1472.0	5.0		1.6	4.0	4.0	0.0	99.0	4.0	208.0	38.0	575.0	8.0	0.6	21.0	9.0
ATG	2023											98.0								
ATG	2024											99.0								
AUS	2000											0.0								
AUS	2001											94.0								
AUS	2002											95.0								
AUS	2003											95.0								
AUS	2004											95.0								
AUS	2005											95.0								
AUS	2006											95.0								
AUS	2007											94.0								
AUS	2008											94.0								
AUS	2009											94.0								
AUS	2010											92.0								
AUS	2011											92.0								
AUS	2012											92.0								
AUS	2013											91.0								
AUS	2014											91.0								
AUS	2015						0.35					93.0								
AUS	2016											94.0								
AUS	2017											95.0								
AUS	2018											95.0								
AUS	2019											95.0								
AUS	2020						0.42					95.0								
AUS	2021											95.0								
AUS	2022	960.0	169688.0	78.0	217931.0	222.0		0.7	23787.0	14.0	11.0	94.0	505.0	105104.0	100.0	97936.0	1091.0	0.4	112087.0	53.0
AUS	2023											94.0								
AUS	2024											95.0								
AUT	2000											33.0								
